article_id,year,author
561,2015,Eldar Shafir
561,2015,Sendhil Mullainathan
562,2015,Emily C Bianchi
563,2015,Jason Fletcher
564,2015,Igor Grossmann
564,2015,Michael E W Varnum
565,2015,Andrew Martin
565,2015,Thomas Schatz
565,2015,Maarten Versteegh
565,2015,Kouki Miyazawa
565,2015,Reiko Mazuka
565,2015,Emmanuel Dupoux
565,2015,Alejandrina Cristia
566,2015,You-Jung Choi
566,2015,Yuyan Luo
567,2015,Lisa H Evans
567,2015,Jane E Herron
567,2015,Edward L Wilding
568,2015,Jamie J Jirout
568,2015,Nora S Newcombe
569,2015,Oriana R Aragón
569,2015,Margaret S Clark
569,2015,Rebecca L Dyer
569,2015,John A Bargh
570,2015,Disa A Sauter
570,2015,Frank Eisner
570,2015,Paul Ekman
570,2015,Sophie K Scott
571,2015,Maria Gendron
571,2015,Debi Roberson
571,2015,Lisa Feldman Barrett
572,2015,Johannes C Eichstaedt
572,2015,Hansen Andrew Schwartz
572,2015,Margaret L Kern
572,2015,Gregory Park
572,2015,Darwin R Labarthe
572,2015,Raina M Merchant
572,2015,Sneha Jha
572,2015,Megha Agrawal
572,2015,Lukasz A Dziurzynski
572,2015,Maarten Sap
572,2015,Christopher Weeg
572,2015,Emily E Larson
572,2015,Lyle H Ungar
572,2015,Martin E P Seligman
574,2015,Joshua J Jackson
574,2015,James J Connolly
574,2015,S Mason Garrison
574,2015,Madeleine M Leveille
574,2015,Seamus L Connolly
575,2015,K Lee Raby
575,2015,Glenn I Roisman
575,2015,Jeffry A Simpson
575,2015,W A Collins
575,2015,Ryan D Steele
576,2015,Zhicheng Lin
576,2015,Scott O Murray
577,2015,Melissa M McDonald
577,2015,Carlos David Navarrete
578,2015,Michael L M Murphy
578,2015,George M Slavich
578,2015,Edith Chen
578,2015,Gregory E Miller
579,2015,Hui Chen
579,2015,Brad Wyble
580,2015,Carlee Beth Hawkins
580,2015,Cailey E Fitzgerald
580,2015,Brian A Nosek
581,2015,Shinobu Kitayama
581,2015,Jiyoung Park
581,2015,Jennifer Morozink Boylan
581,2015,Yuri Miyamoto
581,2015,Cynthia S Levine
581,2015,Hazel Rose Markus
581,2015,Mayumi Karasawa
581,2015,Christopher L Coe
581,2015,Norito Kawakami
581,2015,Gayle D Love
581,2015,Carol D Ryff
582,2015,Lisa Zaval
582,2015,Ezra M Markowitz
582,2015,Elke U Weber
584,2014,Sheldon Cohen
584,2014,Denise Janicki-Deverts
584,2014,Ronald B Turner
584,2014,William J Doyle
585,2014,Gavin Buckingham
585,2014,Jennifer L Milne
585,2014,Caitlin M Byrne
585,2014,Melvyn A Goodale
586,2014,Nicolette Sullivan
586,2014,Cendri Hutcherson
586,2014,Alison Harris
586,2014,Antonio Rangel
587,2014,Carmel Sofer
587,2014,Ron Dotsch
587,2014,Daniel H J Wigboldus
587,2014,Alexander Todorov
588,2014,Jennifer T Kubota
588,2014,Jian Li
588,2014,Eyal Bar-David
588,2014,Mahzarin R Banaji
588,2014,Elizabeth A Phelps
589,2014,Mark J Brandt
589,2014,Anthony M Evans
589,2014,Jarret T Crawford
590,2014,Hal R Arkes
591,2014,Michael Schaerer
591,2014,Roderick I Swaab
591,2014,Adam D Galinsky
592,2014,Joo-Hyun Song
592,2014,Patrick Bédard
593,2014,Benjamin C Storm
593,2014,Sean M Stone
594,2014,Juan Chen
594,2014,Irene Sperandio
594,2014,Melvyn Alan Goodale
595,2014,Angela de Bruin
595,2014,Barbara Treccani
595,2014,Sergio Della Sala
598,2014,Antti Latvala
598,2014,Ralf Kuja-Halkola
598,2014,Niklas Långström
598,2014,Paul Lichtenstein
599,2014,Stephen M Fleming
599,2014,Brian Maniscalco
599,2014,Yoshiaki Ko
599,2014,Namema Amendi
599,2014,Tony Ro
599,2014,Hakwan Lau
600,2014,Jazmin L Brown-Iannuzzi
600,2014,Kristjen B Lundberg
600,2014,Aaron C Kay
600,2014,B Keith Payne
601,2014,Sei Jin Ko
601,2014,Melody S Sadler
601,2014,Adam D Galinsky
602,2014,Dominique Lamy
602,2014,Limor Alon
602,2014,Tomer Carmel
602,2014,Nir Shalev
603,2014,Carin Perilloux
603,2014,Robert Kurzban
604,2014,Yu-Chin Chiu
604,2014,Tobias Egner
605,2014,Ryan B Scott
605,2014,Zoltan Dienes
605,2014,Adam B Barrett
605,2014,Daniel Bor
605,2014,Anil K Seth
606,2014,David Lubinski
606,2014,Camilla P Benbow
606,2014,Harrison J Kell
607,2014,Tarek Amer
607,2014,Lynn Hasher
608,2014,Amy Claessens
608,2014,Chantelle Dowsett
610,2014,Daniel B M Haun
610,2014,Yvonne Rekers
610,2014,Michael Tomasello
611,2014,Samantha Joel
611,2014,Rimma Teper
611,2014,Geoff MacDonald
612,2014,Baptiste Chemin
612,2014,André Mouraux
612,2014,Sylvie Nozaradan
613,2014,Becca R Levy
613,2014,Corey Pilver
613,2014,Pil H Chung
613,2014,Martin D Slade
614,2014,Brittany C Solomon
614,2014,Joshua J Jackson
615,2014,John G Gaspar
615,2014,Whitney N Street
615,2014,Matthew B Windsor
615,2014,Ronald Carbonari
615,2014,Henry Kaczmarski
615,2014,Arthur F Kramer
615,2014,Kyle E Mathewson
616,2014,Deborah W Tang
616,2014,Lesley K Fellows
616,2014,Alain Dagher
617,2014,Katherine B Curhan
617,2014,Tamara Sims
617,2014,Hazel R Markus
617,2014,Shinobu Kitayama
617,2014,Mayumi Karasawa
617,2014,Norito Kawakami
617,2014,Gayle D Love
617,2014,Christopher L Coe
617,2014,Yuri Miyamoto
617,2014,Carol D Ryff
618,2014,Elliot M Tucker-Drob
618,2014,Amanda K Cheung
618,2014,Daniel A Briley
619,2014,Isaac R Galatzer-Levy
619,2014,George A Bonanno
620,2014,Eran Chajut
620,2014,Avner Caspi
620,2014,Rony Chen
620,2014,Moshe Hod
620,2014,Dan Ariely
621,2014,Julia Karbach
621,2014,Paul Verhaeghen
622,2014,Cornelius A Rietveld
622,2014,Dalton Conley
622,2014,Nicholas Eriksson
622,2014,Tõnu Esko
622,2014,Sarah E Medland
622,2014,Anna A E Vinkhuyzen
622,2014,Jian Yang
622,2014,Jason D Boardman
622,2014,Christopher F Chabris
622,2014,Christopher T Dawes
622,2014,Benjamin W Domingue
622,2014,David A Hinds
622,2014,Magnus Johannesson
622,2014,Amy K Kiefer
622,2014,David Laibson
622,2014,Patrik K E Magnusson
622,2014,Joanna L Mountain
622,2014,Sven Oskarsson
622,2014,Olga Rostapshova
622,2014,Alexander Teumer
622,2014,Joyce Y Tung
622,2014,Peter M Visscher
622,2014,Daniel J Benjamin
622,2014,David Cesarini
622,2014,Philipp D Koellinger
623,2014,Sarah D Pressman
623,2014,Matthew W Gallagher
623,2014,Shane J Lopez
623,2014,Belinda Campos
624,2014,Isaac H Smith
624,2014,Maryam Kouchaki
625,2014,Brian C Gunia
625,2014,Christopher M Barnes
625,2014,Sunita Sah
626,2014,Dylan G Gee
626,2014,Laurel Gabard-Durnam
626,2014,Eva H Telzer
626,2014,Kathryn L Humphreys
626,2014,Bonnie Goff
626,2014,Mor Shapiro
626,2014,Jessica Flannery
626,2014,Daniel S Lumian
626,2014,Dominic S Fareri
626,2014,Christina Caldera
626,2014,Nim Tottenham
627,2014,Erica J Boothby
627,2014,Margaret S Clark
627,2014,John A Bargh
628,2014,Gus Cooney
628,2014,Daniel T Gilbert
628,2014,Timothy D Wilson
629,2014,Jean-Rémy Hochmann
629,2014,Liuba Papeo
630,2014,Nathan Faivre
630,2014,Liad Mudrik
630,2014,Naama Schwartz
630,2014,Christof Koch
632,2014,Jojanneke A Bastiaansen
632,2014,Michelle N Servaas
632,2014,Jan Bernard C Marsman
632,2014,Johan Ormel
632,2014,Ilja M Nolte
632,2014,Harriëtte Riese
632,2014,André Aleman
633,2014,Sarah L Dziura
633,2014,James C Thompson
634,2014,Sally A Linkenauger
634,2014,Michael N Geuss
634,2014,Jeanine K Stefanucci
634,2014,Markus Leyrer
634,2014,Beth H Richardson
634,2014,Dennis R Proffitt
634,2014,Heinrich H Bülthoff
634,2014,Betty J Mohler
635,2014,Guido Hesselmann
635,2014,André Knops
636,2014,Drew H Bailey
636,2014,Tyler W Watts
636,2014,Andrew K Littlefield
636,2014,David C Geary
637,2014,John B Meixner
637,2014,J Peter Rosenfeld
638,2014,Marieke Roskes
638,2014,Daniel Sligte
638,2014,Shaul Shalvi
638,2014,Carsten K W De Dreu
639,2014,J R Chumbley
639,2014,I Krajbich
639,2014,J B Engelmann
639,2014,E Russell
639,2014,S Van Uum
639,2014,G Koren
639,2014,E Fehr
640,2014,Chelsea A Myers
640,2014,Maaike Vandermosten
640,2014,Emily A Farris
640,2014,Roeland Hancock
640,2014,Paul Gimenez
640,2014,Jessica M Black
640,2014,Brandi Casto
640,2014,Miroslav Drahos
640,2014,Mandeep Tumber
640,2014,Robert L Hendren
640,2014,Charles Hulme
640,2014,Fumiko Hoeft
641,2014,Elisa Raffaella Ferrè
641,2014,Christophe Lopez
641,2014,Patrick Haggard
642,2014,Zachary J J Roper
642,2014,Shaun P Vecera
642,2014,Jatin G Vaidya
643,2014,Jean M Twenge
643,2014,W Keith Campbell
643,2014,Nathan T Carter
644,2014,Katherine E Powers
644,2014,Andrea L Worsham
644,2014,Jonathan B Freeman
644,2014,Thalia Wheatley
644,2014,Todd F Heatherton
645,2014,Brock Bastian
645,2014,Jolanda Jetten
645,2014,Laura J Ferris
646,2014,Kinneret Teodorescu
646,2014,Ido Erev
647,2014,Jennifer A Silvers
647,2014,Catherine Insel
647,2014,Alisa Powers
647,2014,Peter Franz
647,2014,Jochen Weber
647,2014,Walter Mischel
647,2014,B J Casey
647,2014,Kevin N Ochsner
648,2014,Ting Zhang
648,2014,Tami Kim
648,2014,Alison Wood Brooks
648,2014,Francesca Gino
648,2014,Michael I Norton
649,2014,Amit Kumar
649,2014,Matthew A Killingsworth
649,2014,Thomas Gilovich
650,2014,Paul Rozin
650,2014,Sydney E Scott
650,2014,Hana F Zickgraf
650,2014,Flora Ahn
650,2014,Hong Jiang
651,2014,Rosalind Arden
651,2014,Maciej Trzaskowski
651,2014,Victoria Garfield
651,2014,Robert Plomin
652,2014,Chris R Brewin
652,2014,Bernice Andrews
653,2014,Lawrence Patihis
653,2014,Scott O Lilienfeld
653,2014,Lavina Y Ho
653,2014,Elizabeth F Loftus
654,2014,Timothy D Sweeny
654,2014,David Whitney
655,2014,Marcela Peña
655,2014,Diana Arias
655,2014,Ghislaine Dehaene-Lambertz
656,2014,Tara M Mandalaywala
656,2014,Karen J Parker
656,2014,Dario Maestripieri
657,2014,Leanne ten Brinke
657,2014,Dana R Carney
658,2014,Spencer K Lynn
658,2014,Lisa Feldman Barrett
659,2014,Rebecca C Hetey
659,2014,Jennifer L Eberhardt
660,2014,Ricky Van-yip Tso
660,2014,Terry Kit-fong Au
660,2014,Janet Hui-wen Hsiao
661,2014,Jordan R Axt
661,2014,Charles R Ebersole
661,2014,Brian A Nosek
662,2014,Miriam A Mosing
662,2014,Guy Madison
662,2014,Nancy L Pedersen
662,2014,Ralf Kuja-Halkola
662,2014,Fredrik Ullén
663,2014,Daniel Leising
663,2014,Joachim Scharloth
663,2014,Oliver Lohse
663,2014,Dustin Wood
664,2014,Laura M Justice
664,2014,Jessica A R Logan
664,2014,Tzu-Jung Lin
664,2014,Joan N Kaderavek
665,2014,John Plass
665,2014,Emmanuel Guzman-Martinez
665,2014,Laura Ortega
665,2014,Marcia Grabowecky
665,2014,Satoru Suzuki
666,2014,Juanma de la Fuente
666,2014,Julio Santiago
666,2014,Antonio Román
666,2014,Cristina Dumitrache
666,2014,Daniel Casasanto
667,2014,Douglas Martin
667,2014,Jacqui Hutchison
667,2014,Gillian Slessor
667,2014,James Urquhart
667,2014,Sheila J Cunningham
667,2014,Kenny Smith
668,2014,Liat Hadar
668,2014,Sanjay Sood
669,2014,Vivian Holten
669,2014,Maarten J van der Smagt
669,2014,Stella F Donker
669,2014,Frans A J Verstraten
670,2014,Toshio Yamagishi
670,2014,Yang Li
670,2014,Haruto Takagishi
670,2014,Yoshie Matsumoto
670,2014,Toko Kiyonari
671,2014,Mylene Bolmont
671,2014,John T Cacioppo
671,2014,Stephanie Cacioppo
672,2014,Steven J Frenda
672,2014,Lawrence Patihis
672,2014,Elizabeth F Loftus
672,2014,Holly C Lewis
672,2014,Kimberly M Fenn
674,2014,Fumihiro Kano
674,2014,Josep Call
675,2014,Kristen Swan Tummeltshammer
675,2014,Rachel Wu
675,2014,David M Sobel
675,2014,Natasha Z Kirkham
676,2014,Emily Hembacher
676,2014,Simona Ghetti
677,2014,Joseph E Dunsmoor
677,2014,Gregory L Murphy
678,2014,Brooke N Macnamara
678,2014,David Z Hambrick
678,2014,Frederick L Oswald
679,2014,Bernie C Till
679,2014,Michael E J Masson
679,2014,Daniel N Bub
679,2014,Peter F Driessen
680,2014,Vy A Vo
680,2014,Rosa Li
680,2014,Nate Kornell
680,2014,Alexandre Pouget
680,2014,Jessica F Cantlon
681,2014,Timothy Gubler
681,2014,Lamar Pierce
682,2014,Roderick I Swaab
682,2014,Michael Schaerer
682,2014,Eric M Anicich
682,2014,Richard Ronay
682,2014,Adam D Galinsky
683,2014,Timothy R Levine
683,2014,Charles F Bond
684,2014,Sharon M Noh
684,2014,Veronica X Yan
684,2014,Michael S Vendetti
684,2014,Alan D Castel
684,2014,Robert A Bjork
685,2014,Paz Fortier
685,2014,Ryan J Van Lieshout
685,2014,Jordana A Waxman
685,2014,Michael H Boyle
685,2014,Saroj Saigal
685,2014,Louis A Schmidt
686,2014,Frank J Kanayet
686,2014,John E Opfer
686,2014,William A Cunningham
687,2014,James K McNulty
687,2014,Levi R Baker
687,2014,Michael A Olson
688,2014,Anastasia Kiyonaga
688,2014,Tobias Egner
689,2014,Kang Lee
689,2014,Victoria Talwar
689,2014,Anjanie McCarthy
689,2014,Ilana Ross
689,2014,Angela Evans
689,2014,Cindy Arruda
690,2014,Isaac H Smith
690,2014,Karl Aquino
690,2014,Spassena Koleva
690,2014,Jesse Graham
691,2014,Igor Grossmann
691,2014,Ethan Kross
692,2014,Azim F Shariff
692,2014,Joshua D Greene
692,2014,Johan C Karremans
692,2014,Jamie B Luguri
692,2014,Cory J Clark
692,2014,Jonathan W Schooler
692,2014,Roy F Baumeister
692,2014,Kathleen D Vohs
693,2014,Ying Wang
693,2014,Li Wang
693,2014,Qian Xu
693,2014,Dong Liu
693,2014,Yi Jiang
694,2014,Melissa M Baese-Berk
694,2014,Christopher C Heffner
694,2014,Laura C Dilley
694,2014,Mark A Pitt
694,2014,Tuuli H Morrill
694,2014,J Devin McAuley
695,2014,Joseph Price
695,2014,Justin Wolfers
696,2014,Sarah Dolscheid
696,2014,Sabine Hunnius
696,2014,Daniel Casasanto
696,2014,Asifa Majid
697,2014,Lawrence Ian Reed
697,2014,Peter DeScioli
697,2014,Steven A Pinker
698,2014,Zanna Clay
698,2014,Sally Pople
698,2014,Bruce Hood
698,2014,Sotaro Kita
699,2014,M Gareth Gaskell
699,2014,Jill Warker
699,2014,Shane Lindsay
699,2014,Rebecca Frost
699,2014,James Guest
699,2014,Reza Snowdon
699,2014,Abigail Stackhouse
700,2014,Emily N Garbinsky
700,2014,Carey K Morewedge
700,2014,Baba Shiv
701,2014,Alyssa Croft
701,2014,Toni Schmader
701,2014,Katharina Block
701,2014,Andrew Scott Baron
702,2014,Linda Polka
702,2014,Matthew Masapollo
702,2014,Lucie Ménard
703,2014,Alexander Todorov
703,2014,Jenny M Porter
704,2014,Raphael Silberzahn
704,2014,Uri Simonsohn
704,2014,Eric Luis Uhlmann
705,2014,Yi Huang
705,2014,Keith M Kendrick
705,2014,Rongjun Yu
706,2014,Anna V Fisher
706,2014,Karrie E Godwin
706,2014,Howard Seltman
707,2014,Laurie A Rudman
707,2014,Janell C Fetterolf
708,2014,Justin N Wood
709,2014,Anne S Warlaumont
709,2014,Jeffrey A Richards
709,2014,Jill Gilkerson
709,2014,D Kimbrough Oller
710,2014,S Craig Roberts
710,2014,Anthony C Little
710,2014,Robert P Burriss
710,2014,Kelly D Cobey
710,2014,Kateřina Klapilová
710,2014,Jan Havlíček
710,2014,Benedict C Jones
710,2014,Lisa DeBruine
710,2014,Marion Petrie
711,2014,Emily C Bianchi
712,2014,Kostas A Papageorgiou
712,2014,Tim J Smith
712,2014,Rachel Wu
712,2014,Mark H Johnson
712,2014,Natasha Z Kirkham
712,2014,Angelica Ronald
713,2014,David A Rosenbaum
713,2014,Lanyun Gong
713,2014,Cory Adam Potts
714,2014,Patrick L Hill
714,2014,Nicholas A Turiano
715,2014,Amy C Bilderbeck
715,2014,Gordon D A Brown
715,2014,Judi Read
715,2014,Mark Woolrich
715,2014,Phillip J Cowen
715,2014,Tim E J Behrens
715,2014,Robert D Rogers
716,2014,Daniel R Lametti
716,2014,Sonia A Krol
716,2014,Douglas M Shiller
716,2014,David J Ostry
717,2014,Sam J Maglio
717,2014,Evan Polman
718,2014,Zohar Z Bronfman
718,2014,Noam Brezis
718,2014,Hilla Jacobson
718,2014,Marius Usher
719,2014,Saima Noreen
719,2014,Raynette N Bierman
719,2014,Malcolm D MacLeod
720,2014,Michael Gilead
720,2014,Nira Liberman
721,2014,Jason M Gold
722,2014,Theodore Dix
722,2014,Anat Moed
722,2014,Edward R Anderson
723,2014,Richard B Lopez
723,2014,Wilhelm Hofmann
723,2014,Dylan D Wagner
723,2014,William M Kelley
723,2014,Todd F Heatherton
724,2014,Fiona Fidler
724,2014,Geoff Cumming
725,2014,Andreas Lind
725,2014,Lars Hall
725,2014,Björn Breidegard
725,2014,Christian Balkenius
725,2014,Petter Johansson
726,2014,Jon Andoni Duñabeitia
726,2014,Karla Orihuela
726,2014,Manuel Carreiras
727,2014,David DeSteno
727,2014,Ye Li
727,2014,Leah Dickens
727,2014,Jennifer S Lerner
728,2014,Bruno R Bocanegra
728,2014,Bernhard Hommel
729,2014,Elizabeth B Raposa
729,2014,Julienne E Bower
729,2014,Constance L Hammen
729,2014,Jake M Najman
729,2014,Patricia A Brennan
730,2014,Pam A Mueller
730,2014,Daniel M Oppenheimer
731,2014,Louis Tay
731,2014,Mike Morrison
731,2014,Ed Diener
732,2014,Chandra Sripada
732,2014,Daniel Kessler
732,2014,John Jonides
733,2014,Alin Coman
733,2014,Charles B Stone
733,2014,Emanuele Castano
733,2014,William Hirst
734,2014,Shinobu Kitayama
734,2014,Anthony King
734,2014,Carolyn Yoon
734,2014,Steve Tompson
734,2014,Sarah Huff
734,2014,Israel Liberzon
735,2014,Elizabeth R Schotter
735,2014,Randy Tran
735,2014,Keith Rayner
737,2014,Gesine Dreisbach
737,2014,Karl-Heinz T Bäuml
738,2014,Daniel E Gustavson
738,2014,Akira Miyake
738,2014,John K Hewitt
738,2014,Naomi P Friedman
739,2014,Maureen A Craig
739,2014,Jennifer A Richeson
740,2014,Vincent de Gardelle
740,2014,Pascal Mamassian
741,2014,Merle T Fairhurst
741,2014,Line Löken
741,2014,Tobias Grossmann
742,2014,Justin M Carré
742,2014,Anne-Marie R Iselin
742,2014,Keith M Welker
742,2014,Ahmad R Hariri
742,2014,Kenneth A Dodge
743,2014,Ya Liu
743,2014,Zhenhong Wang
744,2014,Barbara Mellers
744,2014,Lyle Ungar
744,2014,Jonathan Baron
744,2014,Jaime Ramos
744,2014,Burcu Gurcay
744,2014,Katrina Fincher
744,2014,Sydney E Scott
744,2014,Don Moore
744,2014,Pavel Atanasov
744,2014,Samuel A Swift
744,2014,Terry Murray
744,2014,Eric Stone
744,2014,Philip E Tetlock
745,2014,Daniel Gill
745,2014,Oliver G B Garrod
745,2014,Rachael E Jack
745,2014,Philippe G Schyns
746,2014,Leanne Ten Brinke
746,2014,Dayna Stimson
746,2014,Dana R Carney
747,2014,Julie D Golomb
747,2014,Zara E L'heureux
747,2014,Nancy Kanwisher
748,2014,Richard D Morey
748,2014,Jeffrey N Rouder
748,2014,Josine Verhagen
748,2014,Eric-Jan Wagenmakers
749,2014,George L Malcolm
749,2014,Antje Nuthmann
749,2014,Philippe G Schyns
750,2014,Kurt Gray
750,2014,David G Rand
750,2014,Eyal Ert
750,2014,Kevin Lewis
750,2014,Steve Hershman
750,2014,Michael I Norton
751,2014,Christine R Harris
751,2014,Aimee Chabot
751,2014,Laura Mickes
752,2014,Kristina M Durante
752,2014,Ashley Rae Arsena
752,2014,Vladas Griskevicius
753,2014,Emily J Cogsdill
753,2014,Alexander T Todorov
753,2014,Elizabeth S Spelke
753,2014,Mahzarin R Banaji
754,2014,Sibylle Petersen
754,2014,Mathias Schroijen
754,2014,Christina Mölders
754,2014,Sebastian Zenker
754,2014,Omer Van den Bergh
755,2014,Alp Aslan
755,2014,Karl-Heinz T Bäuml
756,2014,Nicole M Stephens
756,2014,MarYam G Hamedani
756,2014,Mesmin Destin
757,2014,Antonio Terracciano
758,2014,John Michael
758,2014,Kristian Sandberg
758,2014,Joshua Skewes
758,2014,Thomas Wolf
758,2014,Jakob Blicher
758,2014,Morten Overgaard
758,2014,Chris D Frith
759,2014,Francesca Gino
759,2014,Scott S Wiltermuth
760,2014,Wiebke Bleidorn
760,2014,Theo A Klimstra
760,2014,Jaap J A Denissen
760,2014,Peter J Rentfrow
760,2014,Jeff Potter
760,2014,Samuel D Gosling
761,2014,Annelinde R E Vandenbroucke
761,2014,Ilja G Sligte
761,2014,Adam B Barrett
761,2014,Anil K Seth
761,2014,Johannes J Fahrenfort
761,2014,Victor A F Lamme
762,2014,Noona Kiuru
762,2014,Eija Pakarinen
762,2014,Kati Vasalampi
762,2014,Gintautas Silinskas
762,2014,Kaisa Aunola
762,2014,Anna-Maija Poikkeus
762,2014,Riitta-Leena Metsäpelto
762,2014,Marja-Kristiina Lerkkanen
762,2014,Jari-Erik Nurmi
763,2014,Esther Aarts
763,2014,Deanna L Wallace
763,2014,Linh C Dang
763,2014,William J Jagust
763,2014,Roshan Cools
763,2014,Mark D'Esposito
764,2014,David D Loschelder
764,2014,Roderick I Swaab
764,2014,Roman Trötschel
764,2014,Adam D Galinsky
765,2014,Simone Tang
765,2014,Steven Shepherd
765,2014,Aaron C Kay
766,2014,Deborah Kelemen
766,2014,Natalie A Emmons
766,2014,Rebecca Seston Schillaci
766,2014,Patricia A Ganea
767,2014,Miriam A Novack
767,2014,Eliza L Congdon
767,2014,Naureen Hemani-Lopez
767,2014,Susan Goldin-Meadow
768,2014,John R Vokey
768,2014,Randall K Jamieson
769,2014,Michal Reifen Tagar
769,2014,Christopher M Federico
769,2014,Kristen E Lyons
769,2014,Steven Ludeke
769,2014,Melissa A Koenig
770,2014,Matthew Goldrick
770,2014,Elin Runnqvist
770,2014,Albert Costa
771,2014,Richard J Crisp
771,2014,Michèle D Birtel
772,2014,Melissa M McDonald
772,2014,M Brent Donnellan
772,2014,Ryan Lang
772,2014,Katie Nikolajuk
773,2014,Gunwoo Yoon
773,2014,Patrick T Vargas
774,2014,Bert N Uchino
774,2014,Timothy W Smith
774,2014,Cynthia A Berg
775,2014,Maria Gendron
775,2014,Debi Roberson
775,2014,Jacoba Marieta van der Vyver
775,2014,Lisa Feldman Barrett
776,2014,A Timur Sevincer
776,2014,Greta Wagner
776,2014,Johanna Kalvelage
776,2014,Gabriele Oettingen
777,2014,Silke M Göbel
777,2014,Sarah E Watson
777,2014,Arne Lervåg
777,2014,Charles Hulme
778,2014,Sara F Waters
778,2014,Tessa V West
778,2014,Wendy Berry Mendes
779,2014,Kristin M Brethel-Haurwitz
779,2014,Abigail A Marsh
780,2014,Annie E Wertz
780,2014,Karen Wynn
781,2014,Dirk B Walther
781,2014,Dandan Shen
782,2014,David Buttelmann
782,2014,Robert Böhm
783,2014,Peter Walker
783,2014,J Gavin Bremner
783,2014,Uschi Mason
783,2014,Jo Spring
783,2014,Karen Mattock
783,2014,Alan Slater
783,2014,Scott P Johnson
784,2014,David J Lewkowicz
784,2014,Nicholas J Minar
785,2014,Daniel H Lee
785,2014,Reza Mirza
785,2014,John G Flanagan
785,2014,Adam K Anderson
786,2014,Crystal L Hoyt
786,2014,Jeni L Burnette
786,2014,Lisa Auster-Gussman
787,2014,Michael S Vendetti
787,2014,Aaron Wu
787,2014,Keith J Holyoak
788,2014,Matthew Feinberg
788,2014,Robb Willer
788,2014,Michael Schultz
789,2014,Björn Lindström
789,2014,Ida Selbing
789,2014,Tanaz Molapour
789,2014,Andreas Olsson
790,2014,Katherine A Valentine
790,2014,Norman P Li
790,2014,Lars Penke
790,2014,David I Perrett
791,2014,Mats J Olsson
791,2014,Johan N Lundström
791,2014,Bruce A Kimball
791,2014,Amy R Gordon
791,2014,Bianka Karshikoff
791,2014,Nishteman Hosseini
791,2014,Kimmo Sorjonen
791,2014,Caroline Olgart Höglund
791,2014,Carmen Solares
791,2014,Anne Soop
791,2014,John Axelsson
791,2014,Mats Lekander
792,2014,K Andrew Desoto
792,2014,Henry L Roediger
793,2014,Dan R Schley
793,2014,Ellen Peters
794,2014,Rom Y Schrift
794,2014,Jeffrey R Parker
795,2014,Robert V Lindsey
795,2014,Jeffery D Shroyer
795,2014,Harold Pashler
795,2014,Michael C Mozer
796,2014,Eriko Sugimori
796,2014,Karen J Mitchell
796,2014,Carol L Raye
796,2014,Erich J Greene
796,2014,Marcia K Johnson
797,2014,Katharina Schmid
797,2014,Ananthi Al Ramiah
797,2014,Miles Hewstone
798,2014,Amy S Finn
798,2014,Matthew A Kraft
798,2014,Martin R West
798,2014,Julia A Leonard
798,2014,Crystal E Bish
798,2014,Rebecca E Martin
798,2014,Margaret A Sheridan
798,2014,Christopher F O Gabrieli
798,2014,John D E Gabrieli
799,2014,Christopher L Asplund
799,2014,Daryl Fougnie
799,2014,Samir Zughni
799,2014,Justin W Martin
799,2014,René Marois
800,2014,Marko Pitesa
800,2014,Stefan Thau
801,2014,Eddie Brummelman
801,2014,Sander Thomaes
801,2014,Bram Orobio de Castro
801,2014,Geertjan Overbeek
801,2014,Brad J Bushman
802,2014,Esther Nederhof
802,2014,Johan Ormel
802,2014,Albertine J Oldehinkel
803,2014,Tapan K Gandhi
803,2014,Suma Ganesh
803,2014,Pawan Sinha
804,2014,Chaz Firestone
804,2014,Brian J Scholl
805,2014,Simon J Blanchard
805,2014,Kurt A Carlson
805,2014,Margaret G Meloy
806,2014,George E Newman
806,2014,Daylian M Cain
807,2014,Anne Böckler
807,2014,Robrecht P R D van der Wel
807,2014,Timothy N Welsh
808,2014,June P Tangney
808,2014,Jeffrey Stuewig
808,2014,Andres G Martinez
809,2014,Kobe Desender
809,2014,Filip Van Opstal
809,2014,Eva Van den Bussche
810,2014,Lauren A Leotti
810,2014,Mauricio R Delgado
811,2014,Jeffrey M Yau
811,2014,Pablo Celnik
811,2014,Steven S Hsiao
811,2014,John E Desmond
812,2014,Johanna K Kaakinen
812,2014,Jukka Hyönä
813,2014,Janet Schwartz
813,2014,Daniel Mochon
813,2014,Lauren Wyper
813,2014,Josiase Maroba
813,2014,Deepak Patel
813,2014,Dan Ariely
814,2014,Jeff Moher
814,2014,Balaji M Lakshmanan
814,2014,Howard E Egeth
814,2014,Joshua B Ewen
815,2013,Timo Stein
815,2013,Kiley Seymour
815,2013,Martin N Hebart
815,2013,Philipp Sterzer
816,2013,Sunita Sah
816,2013,George Loewenstein
817,2013,Nobu Shirai
817,2013,Tomoko Imura
818,2013,Tom Stafford
818,2013,Michael Dewar
819,2013,Anthony J Lee
819,2013,Dorian G Mitchem
819,2013,Margaret J Wright
819,2013,Nicholas G Martin
819,2013,Matthew C Keller
819,2013,Brendan P Zietsch
820,2013,Anna M Liesefeld
820,2013,Heinrich R Liesefeld
820,2013,Hubert D Zimmer
821,2013,Tamar H Gollan
821,2013,Elizabeth R Schotter
821,2013,Joanne Gomez
821,2013,Mayra Murillo
